label,text,text_length
3.0,chúng con cảm_ơn bác rất nhiều con xin kính chúc bác sức_khoẻ ạ chúng con luôn ghi lao_công_lao của bác và ông_cha ta ạ tích_cực,128
2.0,chiến_thắng là điều tất_yếu cho dân_tộc việt_nam song chúng_ta cũng phải thừa_nhận sự tính_toán quá thông_minh của bộ chỉ_huy lúc ấy nếu không tấn_công tây nguyên trước thì nhiều khả_năng mỹ ngụy_sẽ lui lên tây nguyên và phòng_ngự ở đây sẽ rất khó_khăn và mất nhiều thời_gian để giải_phóng đất_nước một lần nữa sau vạn lần trước đó xin ngả mũ trước ông_cha ta,359
1.0,hoinghiavt4462 khát nước lắm rồi pk cháu,40
3.0,thần tướng vng mãi_mãi nhớ bác,30
4.0,lặp lại nội_dung quá nhiều,26
4.0,ăn ngon mặc đẹp bây_giờ là thành_quả của sự hi_sinh mất_mát của các anh_hùng liệt_sĩ chúng_ta sống trong hòa bình phồn_thịnh hãy luôn_luôn nhớ lấy nhé,150
4.0,chậm 2 ngày thôi pháo phản_lực bm21 tham_chiến còn oanh_liệt hơn,64
4.0,vietnam love russia rất much ho_chi minh number one putin number one,68
4.0,admin cho hỏi có thông_tin về những trận đánh mà trc đó tướng giáp đã tham_dự và hình_thành tư_duy cho trận điện_biên_phủ ko thực_sự tôi không tin rằng tướng giáp đủ khả_năng nếu không có tư_vấn ngầm từ lx và tq,211
2.0,quá ác_liệt tự_hào vn vietnam,29
4.0,thu_hút quan chủ_lực của mình để tiêu_diệt mà thua luôn kkk chạy qua mĩ luôn,76
4.0,bố mình giữ súng_trường_bắn tỉa ở sân_bay tà_cơn ông kể sau khi từ chốt trở về thì tóc_tai dài như thổ_phỉ người đầy chấy rận gầy dơ nên tụi mĩ nó chế là 4 cs đu tàu đu_đủ không gãy là vậy nhờ tổ_tiên phù_hộ mà vây tà_cơn sau_này là chiến_sĩ đường_dây 559 rất nhiều lần bố thoát chết hi_hữu,290
2.0,bác giáp said đến là đón,24
4.0,vanvupham6596 mổi người có 1 tín ngưởn khác nhau mổi người có 1 lý_trí khác nhau nhà anh thì anh ở nhà tôi thì tôi ở,116
4.0,hoaithuongtran3978 não có vấn_đề rồi tham_nhũng nó ngấm vào máu của người vn ngàn đời rồi thời vnch ở miền nam hỏi bọn thiệu_kỳ và mấy thằng tướng_lĩnh vnch nó có tham_nhũng không đa đảng như vnch đó một đảng còn chẳng ăn ai đa đảng để mà loạn à vn chỉ có một đảng duy_nhất còn tham_nhũng là suy_thoái đạo_đức là tính xấu có trong máu người vn rồi nên mới có luật_pháp nghiêm để xử những kẻ tham_nhũng và nhiều kẻ đã vào tù suy_nghĩ một chiều ấu_trĩ như vậy ra nước_ngoài ở là đúng rồi chổng đít vào quá_khứ tương_lai như thế_nào cũng thừa hiểu những đứa con lạc_loài bất_đồng quan_điểm tranh_luận cũng vô_ích chào,614
0.0,không biết có bao_nhiêu binh_sĩ và dân_thường của hai bên đã chết trong cuộc_chiến này một thời đau_thương của dân_tộc việt_nam mong đừng bao_giờ sảy ra nồi da xáo thịt vì cái chủ_nghĩa này chủ_nghĩa kia mong hoà_bình sẽ có mãi trên đất_nước vn,244
4.0,ntth2222 因为你们入侵柬埔寨 中国的朋友 第二 因为你们杀害驱逐越南华人 所以中国开始反击 第三 你们和苏联签订军事同盟针对中国,68
4.0,nguyentronghien9360 thằng tàu con biết nói tiếng việt_nam hả tích_cực,69
4.0,thích giọng đọc của bạn,23
4.0,clapping_hands clapping_hands clapping_hands smiling_face_with_smiling_eyes hay,79
4.0,sợ thành gò_đống đa thứ 2 face_with_tears_of_joy,48
4.0,mc phân_tích đúng đi lạng sơn 2023 mất 3 5 tiếng tuỳ đuòng 2 tiếng_thế hũu nõi phét thật y lạng sơn khó đi quanh_co,115
4.0,nguơi lớn rất thích kể về lịch_sử chỉ cần bạn ngỏ y muốn nghe thì họ kể mãi không thấy chán vì họ hãnh_diện về vn ta,116
4.0,ông của bạn đã góp_phần tạo nên lịch_sử hào_hùng xin cảm_ơn dizzy star,70
2.0,36 52 chắc hằn mấy ông_già trong hầm phải tuyệt_vọng lắm các cụ ngày_xưa đồng sức đồng_lòng tạo nên trận chiến lừng_lẫy năm châu chấn_động địa_cầu giờ chỉ mong con_cháu tỉnh_táo không vướng vào cái bẫy chia_rẽ khối đoàn_kết dân_tộc là tốt lắm rồi,246
2.0,năm đó quân_chính_quy của ta là bậc thiện_chiến nhất khi đã được thăng vận từ cam về sẽ là một đối_thủ vô_cùng nặng_ký,118
2.0,quâb bành_trướng bắc_kinh có đánh xuống hà_nội thì có đi nhưng không có toàn mạng để về đâu nha,95
4.0,xem kênh thấy được đế_quốc mỹ muốn chiếm đất_nước ta bằng mọi giá,65
2.0,ngày_nay có cuộc_sống hạnh_phúc là nhờ sự hy_sinh rất nhiều suong mau của các anh_hùng của dân_tộc việt_nam muon năm,116
4.0,minhhieuanhoang7968 đúng là đu hoa i không gẩy cây đu_đủ kinh thặc chắc_ăn phải chất_độc da_cam_thành da đỏ,107
4.0,vnch doi danh nhau voi viet cong bon vnch co tuoi gi chi la con tep ma thoi may ma co quan_my va quan chua hau danh thi may_ra con doi cong duoc me kiep thang my ma không tha bom nhieu thi bo doi cu ho deo phai chet nhieu nhu vay con ma_danh vo mat va danh ap sat la ca thi bon_my hay trung quoc con phai e so bo doi cu ho huong chi chi la bon vnch thi nham nho gi cai bon so chet nhat nhu cay say doi danh nhau voi viet cong vnch toan 1 lu ngu giot tuong thi không co dau oc rieng tuong le trong tan chap phai gan 10 tuong vnch moi choi lai duoc 1 dau tuong le trong tran_bang 10 cai dau cua tuong c vnch,605
1.0,bat ky cao xao qua,18
4.0,thế_là bạn sai rùi này là các đồng_chí cây khế tung của giúp mình bồi_đắp phù_sa bằng hợp_chất dinh_dưỡng hữu_cơ nhé phát_triển tinh_thần xhcn ae thế kia mà bác bảo,164
4.0,mình xem đi xem_lại không biết_bao_nhiêu lần về chiến_dịch giải_phóng miền nam xem để hiểu sự tài cầm_quân của các tướng và lòng gan_dạ của các chiến_sỹ và thật_sự tự_hào về cha_ông mình và cũng rơi nước_mắt khi nhìn những chiến_sỹ trẻ tuổi_đời chỉ đôi_mươi ngã xuống đến kết video con_số người hi_sinh thấy khủng_khiếp hàng triệu người hi_sinh hoặc thương_tật một thế_hệ thanh_niên nằm_xuống máu xương hoà vào đất mẹ mắt tôi cay khi nghĩ tới cái giá của độc_lập quá đắt rất đắt,478
4.0,kênh đó thỳ mọi trận chiến vnch đều thắng mỗi cái lý_do bỏ chạy thỳ không thấy nêu ra,85
3.0,xin được gửi lời cảm_ơn và lời chúc sức_khoẻ tới bác,52
4.0,việt_nam cộng_hoà bảo việt cộng nổ địa_điểm,43
4.0,người_ta nói đến tài chỉ_huy mà còn quân ta thì quá dũng_cảm rồi không cần nói ai cũng biết chỉ có mỗi ông là không biết,120
4.0,tiencuongdang7807 t có bảo thắng bao_giờ đâu chỉ_bảo là có vài cuộc giao_tranh nhỏ_lẻ thôi,90
4.0,nếu cứ cố chiếm xuân_lộc thì sẽ phải hy_sinh nhiều việc đi vòng cô_lập xuân_lộc là hợp_lý,89
4.0,tìm để bị tiêu_diệt là có thật,30
4.0,những phim trên phần_lớn là thật vì lính mỹ luôn có máy quay_phim cá_nhân và phóng_viên chiến_trường của họ,107
4.0,suthat451 đúng rổi gen ăn_cướp ngấm vào máu nên mấy bạn tụt quần đu càng qua mẽo cướp cả cái cali phọt làm của riêng đấy bạn đừng đùa tích_cực,142
2.0,việt nam quyết_chiến quyết_thắng trung cộng 1979 2021,53
4.0,nhưng mà sự_thực thì đã đúng dạy cho việt_nam 1 bài_học thật đấy và bài_học đó được cụ_thể_hóa bằng đường_lối 4 không của chúng_ta bây_giờ,138
4.0,cộng_sản ở mỹ cũng vậy thôi,27
3.0,khanhvan8540 bác của bạn là 1 vị anh_hùng,41
4.0,vì sự hoang_tưởng từ cái gọi là thuyết_domino của 1 ông gọi là eisenhower,73
4.0,không hieu my dem quan den viet nam voi muc dich gi vo nghia qua,64
4.0,阳太 g1r tính chơi dân thì cứ nhìn tq nó kill dân mỹ và thế_giới covid thì bên nào die nhiều hơn,94
2.0,cha_anh đánh trận khe sanh thật là hào_hùng còn mình bây_giờ đánh toàn là khe thâm cũng ác_liệt không kém,105
3.0,kính chúc bác sinh mạnh_khoẻ sống lâu bên con_cháu,50
4.0,kê la i ca c trâ n đa nh lơ n nhâ t trong năm 1972 hay lă m,59
4.0,hieule zs8cq thực_ra thì vua quang_trung khi dành được độc_lập thì đã lên kế_hoạch xâm_lược trung_quốc nếu không bị mất sớm thì chắc có_lẽ việt_nam đã khác,155
1.0,nói_chung là tao cay thằng trung quốc nhất nó luôn có âm_mưu chia_cắt vn không cho vn ta lớn_mạnh nếu lúc đó chỉ cần thêm 1 vài năm nữa chúng_ta thống_nhất bán_đảo đông dương tiến đánh thái lan thì h việt nam mình khác rồi cay thật,231
0.0,nhìn hàng lính đứng dưới cờ ở hình nền toàn gương_mặt trẻ_măng 1 thời hoa lửa hy_sinh nghiêng_mình trước anh_linh anh_hùng liệt_sỹ trẻ_măng mà phải hy_sinh vì chiến_tranh,170
4.0,ke trung quoc tien sau vao dat viet thi bay gio minh van con cao banh truong an cho khoe nguoi ok,97
4.0,ông_bà cha_ông ta kể lại tất_cả đã chờ sẵn tại ải chi lăng rồi ai cũng hồi_hộp pháo với tên_lửa ở lạng_giang bắc_giang cũng đã lên nòng rồi chỉ chờ quân trung quốc xuống là nấu lẩu thôi,185
4.0,ad ơi theo ý_kiến riêng của mình thì ước gì ad cho thêm ít echo thì nghe thích hơn nhiều nữa ý ad ạ,99
4.0,nghe nói bác hồ tặng đất cho 2 tỉnh nên nó mới rút quân có thật không mọi người,79
4.0,quá hay và đầy_đủ sự_việc,25
4.0,mọi ngừoi có_thể xem thêm chiến_dịch lam_sơn 719 trên kênh theo chân giày sô để hiểu thêm về góc nhìn trái chiều bên phía quân chế_độ cũ tuy trái chiều nhưng cũng khá hay,170
3.0,chúng cháu cảm_ơn bác và đồng_đội của bác thật nhiều ạ các bác như anh_hùng ngoài đời thật vậy ạ,96
4.0,chính vì lý_do đó mà mỹ không bao_giờ dám dùng vkhn,51
4.0,thật hay giả vậy biết_bao bộ xương không tìm ra còn bọn mtgpmn thì sau_này đã hiểu và cũng đã vượt_biên qua pháp anh v v định_cư bây_giờ còn nói_láo lịch_sử thì nói sự_thật chỉ có con_nít không biết mới tin cứ tìm những bộ_đội trước 70 trận khe sanh thì rõ,256
4.0,lương_thực vận_chuyển từ các khu_vực tiếp_tế đến còn lên đến tây bắc thì chia nhỏ cho dân_công gùi hàng lên chứ ví_như ông gánh gạo từ thái_bình lên hay thanh hoá_ra đi đường ng gánh ăn hết rồi còn đâu tôn_vinh tinh_thần dân_tộc là chính chứ không có cơ_giới không lm j được đâu,278
1.0,王成智 j3e tq đông thế cơ_mà thiếu_gì quân_chủ_lực thông_tin ghi tq điều 60 vạn quân_chủ thực tham_chiến ở biên_giới vn chắc đứng xem dân_quân tq đánh dân_quân vn à smirking_face lúc ấy nga tập_trận lớn ở biên giời sát tq,218
4.0,chung tao không bao gio mat nuoc ok toi la,42
2.0,sự thông_minh và tính quyết_đoán cộng với lòng yêu nc sự đoàn_kết tính kỷ luật của quân_đội việt_nam chứ không phải phải may_rủi,128
4.0,nó lại sợ vn đánh_bật ngược_lại tới bắc kinh,44
4.0,tứ_thảo nhé bạn thinhnguyen ok3rp,33
1.0,guyaitcharles1319 thằng nào ở đâu chui vào đây thế các đồng_chí hoàn_thành nhân_viên giải_phóng cali để chuộc tội làm mất hoàng_sa chưa,135
4.0,kênh rất hay và bổ_ích,22
4.0,trung quốc không rút quân đánh suống đến đồng mỏ lạng sơn thì chết sạch,71
2.0,tự_hào là người việt nam đời_đời nhớ ơn ông_cha,47
2.0,máy_bay thả bom mấy ngày liên_tiếp vậy làm_sao quân ta vẫn có_thể mạng nhân_viên đc chiến_lược quân_sự quá khủng_khiếp smiling_face_with_smiling_eyes red_heart red_heart red_heart red_heart,189
4.0,bàn_thờ gia_tiên là một điều vô_cùng thiêng_liêng đối_với con_người việt_nam_vậy mà dân ta vẫn gỡ ra để lấy gồ làm bánh_xe_thồ gạo lên cho chiến_sỹ tại mặt_trận điện_biên pháp thua sau_này mỹ cũng vậy họ thua ngay từ đầu đó là ý trí dân_tộc việt,245
1.0,cái thằng họ hứa mà đòi thắng họ võ,35
1.0,lũ 3 mà người mỹ da trắng thượng đẳng ghét cay_đắng lũ tộc_người lùn mũi tẹt da_màu 3 giờ ăn nhờ ở_đậu bên mỹ để làm nô_lệ cho mỹ đen giờ cay_cú sủa tùm_lum,156
4.0,toa n ngươ i viê t đa nh ngươ i viê t đau_thương qua chúng_ta ha y trân tro ng như ng gi đa co nga y hôm_nay câ u cho đâ t nươ c trươ ng tô n không bao giơ bi chia că t nư a_ha y chung tay xây dư ng đâ t nươ c viê t_nam gia u_va đe_p,233
4.0,nhật_ký hoàng_hôn đất việt có thật nhiều một màu hồng tím nhỏ đôi vai trải dài ngàn dặm mỏi chân bước ước_hẹn nhau cùng đón bình_minh trong hồn_ký _ nếu trăng không sáng nước không trong con_người cách_mạng giam tấm lòng chí tài cốt_cách anh_hùng sử giam quân xâm_lược mở tự_do tù sử ký_ nước_mắt mồ_hôi đất việt đổ máu chảy thành sông người ôm gốc áo vải bạc_màu liên_minh đánh cúi mặt bỏ đi tại liên_minh,406
1.0,thiêng_liêng thế_mà chúng_nó vẫn quảng_cáo thì mồm chúng_nó là mồm gì ạ,71
3.0,cảm_ơn bác bác và các đồng_đội bác là những anh_hùng có công gìn_giữ tô bồi non_sông gấm_vóc việt_nam xin kính_cẩn nghiêng_mình cảm_tạ các anh_linh liệt_sỹ đã hy_sinh vì tổ_quốc,177
4.0,có bạn nào về biểu_diễn đu càng cho mình xem được không chứ mình không tưởng_tượng được face_with_tears_of_joy face_with_tears_of_joy,133
4.0,đúng quá không cãi được lại chửi,32
4.0,quan doi ta bach chien bach thang ke thu cumg danh thang,56
4.0,mặt_trận tây nguyên nổ đia chỉ email,36
3.0,cảm_ơn sự hi_sinh của các anh_hùng liệt_sỹ,42
4.0,thắng mỹ_thắng pháp rồi lại làm tôi mọi cho tàu cộng đưa đất_nước vào lại con đường nô_lệ nghèo_đói,99
3.0,nghe mà xúc_động quá trời cảm_ơn ad,35
4.0,cuongtran qx2gy haha chiến_dịch 54 ngày_đêm ít_nhất vm phải vận_chuyển lương_thực liên_tục 1 tháng vậy_mà tướng giáp tự_tin đến độ không nghĩ đến lính_dù pháp như bạn nói 54 ngày_đêm mà navare và các cố_vấn pháp mỹ không nghĩ đến lính_dù hahahaha,246
3.0,cảm_ơn bố bạn chúc gia_đình bạn luôn mạnh_khoẻ hạnh_phúc,56
