"Fixed_Comment","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at" 
"Thiệu là một người không có trình_độ thua là đúng",1589,"1","2024-12-10T13:42:11.582797Z",1587,2.067,"Neutral","2024-12-10T13:42:11.582797Z"
"hieubui9542 Em ơi Ba_Lan ổ việt gian Rửa_tiền buôn_lậu để chơi sang Nhờ vào dân_chủ mà no_ấm Nhưng vẫn tôn_thờ lũ cộng gian Thật khốn_nạn Phải không em Ba_Lan Ký_tên Tố Hữu nguyên cựu Việt_gian kiêm Việt_cộng ở miền Bắc_xã nghĩa khi còn tại thế",1590,"1","2024-12-10T13:42:15.013141Z",1588,3.084,"Angry","2024-12-10T13:42:15.013141Z"
"Nói về đánh trận các cụ ta giỏi thật",1591,"1","2024-12-10T13:42:18.470373Z",1589,3.089,"Proud","2024-12-10T13:42:18.470373Z"
"Tổ_quốc luôn biết_ơn và ghi công những người chiến_sĩ năm ấy",1592,"1","2024-12-10T13:42:20.077816Z",1590,1.258,"Thankful","2024-12-10T13:42:20.077816Z"
"Các cụ ngày_xưa ăn_không đủ no mặc không đủ ấm ngủ không đủ giấc nhìn ai cũng gầy sống nay chết mai mà nói về đánh giặc thi không ai lùi_bước ngưỡng_mộ tinh_thần yêu nước của dân_tộc Việt_Nam đời_đời nhớ ơn BÁC HỒ nhớ ơn các anh_hùng liệt_sĩ",1593,"1","2024-12-10T13:42:23.249471Z",1591,2.814,"Proud","2024-12-10T13:42:23.249471Z"
"Cả một lữ_đoàn Dù 5 000 lính trở_thành tù_binh Cảm_ơn anh người chiến_sĩ Giải_Phóng_Quân miền Nam Anh_Hùng",1594,"1","2024-12-10T13:42:25.903610Z",1592,2.313,"Proud","2024-12-10T13:42:25.903610Z"
"Quân_số hỏa_lực gấp chục lần mà quân_đội mình vẫn trụ vững 81 ngày như thế thì phải nói ông_cha ta ngày ấy gan_lì và thiện_chiến cỡ nào lâm_trận là các cụ quyết một mất một còn đánh đến người cuối_cùng với địch chứ không có chuyện hèn_nhát đầu_hàng bao_giờ cả đánh nhau hằng chục năm mà đâu có trận nào mà Quân Giải_Phóng gọi là buông súng đầu_hàng đâu chứ tự_hào về các cụ thật_sự",1595,"1","2024-12-10T13:42:30.164903Z",1593,3.926,"Proud","2024-12-10T13:42:30.164903Z"
"tự tìm sách mà đọc xem miễn_phí lại còn vớ_vẩn",1596,"1","2024-12-10T13:42:32.545658Z",1594,2.043,"Angry","2024-12-10T13:42:32.545658Z"
"Nếu có TỰ_HÀO thì nên xin đăng_ký đeo súng bơi ra Trường_Sa_đuổi Chệt lấy lại mỏ dầu_khí hay là tự xiềng chân vào xe_tăng súng_cối lên biên_giới chiếm lại Ải_Nam Quan Đồng_Đăng để chứng_minh với thế_giới rằng Quân_Đội VN hùnh mạnh nhất thế_giới đi nghe Cớ gì mà cứ NÚP LÙM BÁM BỜ mãi",1597,"1","2024-12-10T13:42:36.376291Z",1595,3.488,"Angry","2024-12-10T13:42:36.376291Z"
"Gần 1 thế_kỷ mà DÂN VN CÒN U_MÊ TĂM_TỐI Xin chúc_mừng Heheeheeeee",1598,"1","2024-12-10T13:42:42.105140Z",1596,5.359,"Angry","2024-12-10T13:42:42.105140Z"
"Noi gương bác giáp và các anh_hùng liệt_sĩ chúng con là những người thế_hệ sau chúng con rất biết_ơn sâu_sắc này ghi_nhận bây_giờ lên thăm đb phủ cảm_động dung",1599,"1","2024-12-10T13:42:45.131855Z",1597,2.666,"Proud","2024-12-10T13:42:45.131855Z"
"Một bộ phim có rất nhiều tư_liệu và hình_ảnh quý_giá",1600,"1","2024-12-10T13:42:47.637004Z",1598,2.158,"Neutral","2024-12-10T13:42:47.637004Z"
"Thì chỉnh tốc_độ chậm lại đi má",1601,"1","2024-12-10T13:42:49.097131Z",1599,1.106,"Neutral","2024-12-10T13:42:49.097131Z"
"Nếu thi_đấu cờ_vua thì chẳng vui hơn sao",1602,"1","2024-12-10T13:42:52.182141Z",1600,2.738,"Neutral","2024-12-10T13:42:52.182141Z"
"Thật tự_hào ông_cha ta đã hy_sinh tât cả đê giải_phóng đất_nước",1603,"1","2024-12-10T13:42:53.936453Z",1601,1.4,"Proud","2024-12-10T13:42:53.936453Z"
"mình tên là ngọc đấy",1604,"1","2024-12-10T13:42:55.311094Z",1602,1.029,"Neutral","2024-12-10T13:42:55.311094Z"
"Trường_học không_thể day kiểu này được vì bộ giáo_dục tinh rồi không nên gây_sự hân thu làm gì vào đầu_óc của giới trẻ",1605,"1","2024-12-10T13:42:59.833256Z",1603,4.145,"Neutral","2024-12-10T13:42:59.833256Z"
"cha bạn nói đúng vì quân giải_phóng đánh với cả Mỹ Ngụy_nên Ngụy_chết ít là phải thôi",1606,"1","2024-12-10T13:43:02.224115Z",1604,2.028,"Neutral","2024-12-10T13:43:02.224115Z"
"Ban co biet tai sao mien bac phai giai phongmien nam không",1607,"1","2024-12-10T13:43:03.767301Z",1605,1.195,"Neutral","2024-12-10T13:43:03.767301Z"
"Thật khâm_phục sự dũng_cảm ý_chí của thế_hệ cha_ông ta ngày sưa",1608,"1","2024-12-10T13:43:08.399479Z",1606,4.277,"Thankful","2024-12-10T13:43:08.399479Z"
"Chúng_mày quảng_cáo ít thôi choi tai lắm",1609,"1","2024-12-10T13:43:09.945576Z",1607,1.192,"Neutral","2024-12-10T13:43:09.945576Z"
"Cụ ô mã nhi và cụ thoát hoan nhà chúng_nó bảo rằng tao suýt bỏ_mạng tụi bay chưa là gì mà đến Hà_Nội đến rồi hết đường về",1610,"1","2024-12-10T13:43:11.945557Z",1608,1.63,"Neutral","2024-12-10T13:43:11.945557Z"
"Là bất_cứ người VN nào của XHCN thì sẽ không bao_giờ có_thể làm tài_liệu được như những người tây phuong vì không bao_giờ dám nói sự_thật Mình đi xăm chiếm quê huong của người khác mà_lại tự khen mình VN xứng_đáng là quốc_gia và người VN tồi",1611,"1","2024-12-10T13:43:13.469410Z",1609,1.167,"Neutral","2024-12-10T13:43:13.469410Z"
"Bác của anh trực_thuộc binh_đoàn Hương_Giang ạ",1612,"1","2024-12-10T13:43:15.236716Z",1610,1.416,"Neutral","2024-12-10T13:43:15.236716Z"
"Trung đôi 2 là trung đôi Mai Quốc_Ca",1613,"1","2024-12-10T13:43:18.553488Z",1611,2.947,"Neutral","2024-12-10T13:43:18.553488Z"
"Mỹ nó chưa sử_dụng bom H đấy 1 trái là san phẳng 1 tp như nhật bản Lý_do mỹ nó cug tih đường lui Chứ nó chơi bom H thì xong rồi",1614,"1","2024-12-10T13:43:21.056331Z",1612,2.146,"Neutral","2024-12-10T13:43:21.056331Z"
"Đời_đời nhớ ơn các chiến_sĩ đã chiến_đấu quên_mình mong kênh làm thêm nhiều video để thế_hệ trẻ cảm_nhận được giá_trị lịch_sử của thời_bình",1615,"1","2024-12-10T13:43:23.636451Z",1613,2.234,"Thankful","2024-12-10T13:43:23.636451Z"
"hơi 10 khẩu phao không giật thả xuống Điện_Biên_linh Pháp chỉ thu được 2 khẩu số còn lai coi như làm_quà cho Việt_Minh party_popper party_popper party_popper smiling_face_with_smiling_eyes",1616,"1","2024-12-10T13:43:33.390143Z",1614,9.401,"Neutral","2024-12-10T13:43:33.390143Z"
"Quan_trọng ở chỗ đó TQ đánh chủ_yếu để bắt VN rút quân ra khỏi Campuchia thôi",1617,"1","2024-12-10T13:43:35.432344Z",1615,1.672,"Neutral","2024-12-10T13:43:35.432344Z"
"Người_ta yêu nước Hy_sinh vì độc_lập dân_tộc Mà có những kẻ sinh ra trong thời_bình lại đi bắt bé từng câu chữ chịu",1618,"1","2024-12-10T13:43:36.959208Z",1616,8.625,"Angry","2024-12-10T13:43:47.163405Z"
"Miền nào cũng có đau_thương mất_mát trong cuộc_chiến tương_tàn này Người lính họ chỉ có nhiệm_vụ làm theo lệnh của lũ lãnh_đạo nên_người lính hai bên đều chiến_đấu hết_mình không ai có quyền trách họ Nếu có trách thì trách lũ lãnh_đạo chỉ vì nghe theo lệnh của quan thầy mà nướng hơn 2 triệu quân_dân hai miền",1619,"1","2024-12-10T13:43:55.223368Z",1617,4.631,"Sad","2024-12-10T13:43:55.223368Z"
"Bài phân_tích hay quá cảm_ơn ad",1620,"1","2024-12-10T13:43:57.787686Z",1618,2.189,"Neutral","2024-12-10T13:43:57.787686Z"
"nhuynguyen4782 xin mình thấy có ai cho không ai gì không Thế_nào là xin",1621,"1","2024-12-10T13:43:59.382046Z",1619,1.208,"Neutral","2024-12-10T13:43:59.382046Z"
"Ý_trí chiến_đấu giành độc_lập của VN ta đã có từ xa_xưa hàng nghìn năm trước thật tự_hào",1622,"1","2024-12-10T13:44:01.543628Z",1620,1.796,"Proud","2024-12-10T13:44:01.543628Z"
"3 nó khát nước nên nó cay mắt mẹ rồi",1623,"1","2024-12-10T13:44:03.792593Z",1621,1.884,"Angry","2024-12-10T13:44:03.792593Z"
"Thấy ông ngoại kể 500 người đi trong đợi tuyển_quân thì chỉ có 3 40 người chở về",1624,"1","2024-12-10T13:44:06.897417Z",1622,2.756,"Sad","2024-12-10T13:44:06.897417Z"
"47 năm ngày giải_phóng xem những thước phim này thật xúc_động",1625,"1","2024-12-10T13:44:09.295886Z",1623,2.044,"Sad","2024-12-10T13:44:09.295886Z"
"ducannguyen7372 cộng_sinh Họ có công_nghệ Ta có_nhân_lực địa_lý Độc_lập là bị bóp_chết ngay",1626,"1","2024-12-10T13:44:18.229024Z",1624,8.571,"Neutral","2024-12-10T13:44:18.229024Z"
"グエントゥアン quân và dân mièn nam tham_gia rát đông và nhièu chi huy gioi nha mây nguoi thành phó_my cho ăn huong thu thì không muôn giai phóng thui",1627,"1","2024-12-10T13:44:26.981485Z",1625,8.396,"Neutral","2024-12-10T13:44:26.981485Z"
"Dân Việt_toàn bọn tham_nhũng mà",1628,"1","2024-12-10T13:44:29.776925Z",1626,2.442,"Angry","2024-12-10T13:44:29.776925Z"
"tôi sinh ra và lớn lên ở khe sanh ban_đêm trăng sáng lên làng vây vẫn nghe tiếng hành_quân nghe người_lớn bảo là ở đây hy_sinh nhiều lắm bom_đạn rất nhiều ở trên các đỉnh đồi vẫn còn vài xác máy_bay bây jo còn ít tại ng dân đem về bán đồng_nát ngày lể học_sinh hay lên nghĩa_trang thắp hương quét_dọn tầm 50 liêt sỉ ở nghĩa_trang đều ghi liệt sỉ chưa biết tên",1629,"1","2024-12-10T13:44:38.312722Z",1627,8.17,"Sad","2024-12-10T13:44:38.312722Z"
"คนไทยมองเว ยดนามค อประเทศต ณภาพต ำ ฉ นสงสารคนเว ยดนามจร งๆ ทำไมถ งค ดว าคนไทยกล วค ณ 555ตลกมาก คนไทยมองเว ยดนามอย ละด บเด ยวก บเขมร ลาว ผมอ านความเห นชาวเว ยดนามแล วตลกมาก555",1630,"1","2024-12-10T13:44:39.698902Z",1628,1.002,"Neutral","2024-12-10T13:44:39.698902Z"
"Được sự chi_viện của bọn mỹ thuận_lợi quá nhieu nhưng không làm dược gi các anh bộ_đội cụ hồ oai_phong và thiện_chiến Xin cám_ơn các anh bộ_đội đã làm cho bọn hoa kỳ biến khỏi viet nam",1631,"1","2024-12-10T13:45:08.172943Z",1629,28.097,"Thankful","2024-12-10T13:45:08.172943Z"
"Nó đâu dám tiếng xuống Hà_Nội Trung_Quốc là con_cháu mà",1632,"1","2024-12-10T13:45:12.650877Z",1630,4.097,"Neutral","2024-12-10T13:45:12.650877Z"
"Không phải nói oai về đánh trận mấy bạn hàng_xóm không phải đối_thủ của Việt_Nam kể_cả TQ crying_face",1633,"1","2024-12-10T13:45:15.641967Z",1631,2.621,"Neutral","2024-12-10T13:45:15.641967Z"
"Nó đánh chủ_yếu là để bắt VN rút khỏi Campuchia thôi VN mà chiếm luôn Campuchia thì mạnh quá sao TQ kiểm_soát đc Bây_giờ Campuchia là đệ ruột của TQ",1634,"1","2024-12-10T13:45:17.973362Z",1632,1.935,"Neutral","2024-12-10T13:45:17.973362Z"
"Hình_như bọn mỹ dùng chiến_thuật biển trực_thăng và máy_bay cũng giỏi",1635,"1","2024-12-10T13:45:20.095871Z",1633,1.759,"Neutral","2024-12-10T13:45:20.095871Z"
"bạn ơi mình đã tra rất nhiều tư_liệu nhưng không tìm được những khó_khăn của chiến_dịch hồ chí minh không_lẽ 1 chiến_dịch mà_lại lại thành_công với không có cản_trở gì sao cả về quân_sự lẫn chính_trị",1636,"1","2024-12-10T13:45:22.153598Z",1634,1.68,"Neutral","2024-12-10T13:45:22.153598Z"
"hãy để chúng đến và không cho chúng về",1637,"1","2024-12-10T13:45:23.942310Z",1635,1.407,"Neutral","2024-12-10T13:45:23.942310Z"
"Tôi mới từ Ukraine về thật_sự nếu không trực_tiếp chứng_kiến tôi chẳng_thể_hình_dung được chiến_tranh nó như thế_nào Đặt_chân về Việt_Nam sau 3 tháng sống trong căn hầm tránh boom thật_sự vô_cùng xúc_động Chiến_tranh thật kinh_khủng con_người cũng kinh_khủng",1638,"1","2024-12-10T13:45:31.848069Z",1636,7.542,"Thankful","2024-12-10T13:45:31.848069Z"
"Kenh hay nhất tui tung nghe Vừa nghe vừa ngủ Sướng_vl",1639,"1","2024-12-10T13:45:33.960176Z",1637,1.737,"Neutral","2024-12-10T13:45:33.960176Z"
"Nên làm bản tiếng anh và nhiều tiếng khác cho thế_giới biết đi bạn phụ_đề ngta lười đọc lắm Dùng AI đọc dễ èo à Quan_trọng là TG biết được cách nhìn của lịch_sử theo hướng VN thay_vì phiến_diện của phương tây Ai ủng_hộ tui like nào party_popper",1640,"1","2024-12-10T13:45:36.414340Z",1638,2.103,"Neutral","2024-12-10T13:45:36.414340Z"
"hungluc8789 Thế mới nói các bác thật là anh_hùng bất_khuất Cảm_phục",1641,"1","2024-12-10T13:45:39.444579Z",1639,2.661,"Thankful","2024-12-10T13:45:39.445123Z"
"Vinh_quang cho nước Nga vinh_quang cho người Nga red_heart red_heart red_heart",1642,"1","2024-12-10T13:45:41.436342Z",1640,1.614,"Proud","2024-12-10T13:45:41.436342Z"
"LỊCH_SỬ Việt_Nam hay như vậy Một thời hào_hùng thế_mà sao các bạn trẻ không mấy mặn mà nhỉ",1643,"1","2024-12-10T13:45:45.850584Z",1641,4.024,"Neutral","2024-12-10T13:45:45.850584Z"
"Người thắng cuộc nói gì cũng giỏi 47 năm thông nhất nếu_như bây_giờ cho người dân VN chọn tự_do hay cộng sãn sẽ biết không hiểu sao lãnh_đạo miền bắc nếu_như để miền nam tự_trị 50 năm chắc có_lẽ đất_nước không có tàn_lụi như bây_giờ người khôn người dại hơn nhau ở bộ_óc NGƯỜI KHÔN DÙNG TRÍ PHÁP TRIỂN QUỐC_GIA NGƯỜI DẠI LUÔN RÌNH_RẬP CƯỚP",1644,"1","2024-12-10T13:45:47.780982Z",1642,1.546,"Neutral","2024-12-10T13:45:47.780982Z"
"Clip rất chất_lượng ngàn like",1645,"1","2024-12-10T13:45:49.311355Z",1643,1.164,"Neutral","2024-12-10T13:45:49.311355Z"
"Cám_ơn ông_cha ta đã đánh_đổi sinh_mạng tuổi xuân để_dành được hoà_bình cho đất_nước để thế_hệ sau được hoà_bình có cuộc_sống bình an sin chân_thành cám_ơn Trong cuộc_chiến với mỹ Nếu mỹ mà đánh theo kiểu lục_quân Chỉ xe_tăng pháo và bộ_binh thì mỹ thua xa việt nam ta Việt_nam ta rất thiện_chiến đánh rất giỏi",1646,"1","2024-12-10T13:45:51.483337Z",1644,1.806,"Thankful","2024-12-10T13:45:51.483337Z"
"Thời đó mà thả trái hạt_nhân chiến_thuật thì đỡ khổ cho dân bây_giờ",1647,"1","2024-12-10T13:45:53.404188Z",1645,1.557,"Neutral","2024-12-10T13:45:53.404188Z"
"red_heart red_heart red_heart Cha_ông ta quá anh_dũng và quá thiện_chiến",1648,"1","2024-12-10T13:45:54.976784Z",1646,4.065,"Proud","2024-12-10T13:46:00.708828Z"
"May_mà rút quân về kịp chứ còn đánh nữa lúc đó chắc tq phải tử thủ chứ ở đó mà dạy cho VN 1 bài_học",1649,"1","2024-12-10T13:46:05.548264Z",1647,3.281,"Proud","2024-12-10T13:46:05.548264Z"
"Muốn tràn xuống nhưng mà tràn xuống đâu dễ như vậy đừng quên trước khi xuống được hà_nội phải băng qua các hàng_rào_chắn hồi đấy nghe ông nội kể lại có vượt qua được các tỉnh miền núi thì vẫn còn các phòng_tuyến được dựng lên từ trước mấy lớp phòng_thủ thủ_đô cơ Trung_Quốc đánh Lạng_Sơn cao bằng còn đang quoắn cả lên nói gì đến vào sâu trong nội_địa có đi mà không về luôn ấy chứ chưa kể một_khi chủ_lực việt nam vào trận có khi chưa đến được hà_nội đã chả còn quân mà đánh rồi bài_học về 50 vạn quân nguyên Mông 29 vạn quân thanh còn đó việt_nam mong Trung_Quốc tràn xuống sâu trong nội_địa lắm chứ lúc đấy sân_nhà sẽ phát_huy một_cách đáng sợ sẵn_sàng cho một trận chiến định Giang san Trung_Quốc khôn đấy chứ đánh xuống ta cũng chả ngại gì mà đánh sang Trung_Quốc san phẳng tp bằng tường",1650,"1","2024-12-10T13:46:06.737477Z",1648,0.818,"Neutral","2024-12-10T13:46:06.737477Z"
"Đúng_ra xuân lộc thất_thủ rồi thì_thôi",1651,"1","2024-12-10T13:46:10.161026Z",1649,3.045,"Neutral","2024-12-10T13:46:10.161026Z"
"quân_đội vn không phải là quân_đội mạnh nhất nhưng là quân_đội đánh_bại_quân_đội mạnh nhất thế_giới",1652,"1","2024-12-10T13:46:12.448434Z",1650,1.907,"Proud","2024-12-10T13:46:12.448434Z"
"JSP1233 ao qua dan toc Khmer Krom chiem 90 dan toc o mien nam vn dan toc kinh la dtoc thiu so chiem khoang 15 dan toc",1653,"1","2024-12-10T13:46:14.375238Z",1651,1.549,"Neutral","2024-12-10T13:46:14.375238Z"
"Cảm_ơn kênh đã đem lại cái nhìn chính_xác về lịch_sử kháng_chiến chống Mỹ của Việt_Nam",1654,"1","2024-12-10T13:46:15.970393Z",1652,1.238,"Neutral","2024-12-10T13:46:15.970393Z"
"Nếu không có B52 ta dư sức đánh một trận quy_ước với Mỹ Mức_độ thiện_chiến thì mỹ gọi Việt_Nam bằng_cụ",1655,"1","2024-12-10T13:46:24.997279Z",1653,8.655,"Proud","2024-12-10T13:46:24.997279Z"
"không rút nhanh về quân ta từ camphuchia với mặt_trận phía nam kéo về thì đến bắc kinh chưa chắc đã giữ được ở đấy mà xuống hà_nội 2 tiếng",1656,"1","2024-12-10T13:46:27.778322Z",1654,2.415,"Proud","2024-12-10T13:46:27.778322Z"
